"english","mr","hi","decision","reviewer","occurrences","first_path","first_line","first_kind","text_sha256"
"Invalid backup file.","अवैध बॅकअप फाइल.","अमान्य बैकअप फ़ाइल.","translate","sagarbora91","1","www/modules/qms/index.html","1831","script-message","9b12c62c56bc2068e9226c26e5269a2c1947312a5ef3dc1df052d57862fb7e97"
"Delete all QMS data in this browser? This cannot be undone.","या ब्राउझरमधील सर्व QMS डेटा हटवायचा? हे पूर्ववत केले जाऊ शकत नाही.","इस ब्राउज़र में सभी QMS डेटा हटाएं? इसे असंपादित नहीं किया जा सकता है।","translate","sagarbora91","1","www/modules/qms/index.html","1832","script-message","d14c92755dc252d680efc3b52a35c520bb933d667ef76ccee30edf3da11cb4a1"
"EOD closed.","EOD बंद.","ईओडी बंद.","translate","sagarbora91","1","www/modules/qms/index.html","1833","script-message","1caf154f1741face2167698800782f817c201f3b54446296e10f127af747bdfb"
"No active rotation to close.","बंद करण्यासाठी सक्रिय रोटेशन नाही.","बंद करने के लिए कोई सक्रिय घुमाव नहीं.","translate","sagarbora91","1","www/modules/qms/index.html","1833","script-message","868cb1c677147e7946a8cb3cc20ca55c938bcf8f9f5b2e1b7f3ab6fe2a3d3359"
"Could not open summary:","सारांश उघडता आला नाही:","सारांश नहीं खुल सका:","translate","sagarbora91","1","www/modules/qms/index.html","1843","script-message","4fcfb71330edfaa2854875af30581549a32b962a27a9d4abcb21178860acfe28"
"Could not build summary text.","सारांश मजकूर तयार करू शकलो नाही.","सारांश पाठ नहीं बनाया जा सका.","translate","sagarbora91","1","www/modules/qms/index.html","1844","script-message","ac4a792b11e64eb020ea180335b9f316b4773ea9998b19ce9743cb059f864ea6"
"Later","नंतर","बाद में","translate","sagarbora91","1","www/modules/qms/index.html","1845","element:button","73b6e48a1b552d112502d37a7b7870436efc5ea1de0bca58ccf12d6ae15d3a0c"
"Require a watch photo before a case can be saved","केस सेव्ह करण्यापूर्वी घड्याळाचा फोटो आवश्यक आहे","किसी मामले को सहेजने से पहले एक घड़ी की तस्वीर की आवश्यकता है","translate","sagarbora91","1","www/modules/service/index.html","1583","attribute:title","98c806e0bb2803f832d6d978bbca201ba81b59ed86933910c839ccc9b1c4bd46"
"📸 Watch photo required","📸 फोटो पाहणे आवश्यक आहे","📸 फोटो देखना आवश्यक है","translate","sagarbora91","1","www/modules/service/index.html","1584","element:label","6db9e8be7a8c9d9da8658d9e83fc8a2a2c3d6adf09484f0f95db3d8930e3d22f"
"Service workboard","सेवा वर्कबोर्ड","सेवा कार्यपटल","translate","sagarbora91","1","www/modules/service/index.html","1626","attribute:aria-label","bf3db124093fe5c0ed57a8bfe8a12d60d51d4a3c9080919bab6296b3bef11c98"
"Staff / actor *","कर्मचारी / अभिनेता *","कर्मचारी/अभिनेता*","translate","sagarbora91","1","www/modules/service/index.html","1635","element:label","d55fbe6e61bff6fb364d9a25d2cd4ea4da2d337c65b14c9ceb812173daa1b735"
"Item condition and after-service state checked","आयटमची स्थिती आणि सेवा नंतरची स्थिती तपासली","आइटम की स्थिति और सेवा के बाद की स्थिति की जाँच की गई","translate","sagarbora91","1","www/modules/service/index.html","1640","element:label","4ca9940b8c3f55c541d2c739abddcf6271ae350382393c06db0a2eb9685831bb"
"Payment expectation *","पेमेंटची अपेक्षा *","भुगतान की अपेक्षा*","translate","sagarbora91","1","www/modules/service/index.html","1641","element:label","939a966a809fa6630f3945816d12a4a0f9e776ada4ee4f535c67aceea0f9a373"
"Promised pickup date *","वचन दिलेली पिकअप तारीख *","वादा किया गया पिकअप दिनांक*","translate","sagarbora91","1","www/modules/service/index.html","1642","element:label","48dd8a142c0bf7fac330612ea77c86aa294503b3cbf782ecef3e62ea96ce1fc4"
"Customer notification status *","ग्राहक सूचना स्थिती *","ग्राहक सूचना स्थिति *","translate","sagarbora91","1","www/modules/service/index.html","1643","element:label","a2dc50f0dbdf80989eeea4ba4eb77610e300c69990a39fff0cd00987871fbe81"
"Search cases by ID, name, mobile, brand or model…","ID, नाव, मोबाइल, ब्रँड किंवा मॉडेलनुसार केस शोधा…","ID, नाम, मोबाइल, ब्रांड या मॉडल के आधार पर मामले खोजें...","translate","sagarbora91","1","www/modules/service/index.html","1652","attribute:placeholder","c72e3cb24603f4f91781df2483fbc3010297089d917e84afca7eff39c6784b89"
"Export Open (ageing)","एक्सपोर्ट ओपन (वृद्ध होणे)","निर्यात खुला (उम्र बढ़ना)","translate","sagarbora91","1","www/modules/service/index.html","1663","element:button","eb2a7c597e9006c44acda2eea867af57a521c7d0db3a41a64ca6a18ed2c28a92"
"email@example.com","email@example.com","email@example.com","translate","sagarbora91","1","www/modules/service/index.html","1833","attribute:placeholder","2a539d6520266b56c3b0c525b9e6128858baeccb5ee9b694a2906e123c8d6dd3"
"If different from mobile","मोबाईलपेक्षा वेगळे असल्यास","अगर मोबाइल से अलग है","translate","sagarbora91","1","www/modules/service/index.html","1837","attribute:placeholder","ee4de0331b4eb1a98c0b33c6b8e3c71171a7e45473b5275d94fafbe5a4cf50c9"
"Full address","पूर्ण पत्ता","पूरा पता","translate","sagarbora91","1","www/modules/service/index.html","1841","attribute:placeholder","a0e82e2a18101defdf6a7f4fb0376267087156690568037dfae54bc554362457"
"e.g. Aadhar 1234-5678","उदा. आधार 1234-5678","जैसे आधार 1234-5678","translate","sagarbora91","1","www/modules/service/index.html","1845","attribute:placeholder","58b6eb7d69634360c6ae8fa941fa62b674b0342539c4bf182febd1c1e9b7e08b"
"Alternate number","पर्यायी क्रमांक","वैकल्पिक संख्या","translate","sagarbora91","1","www/modules/service/index.html","1849","attribute:placeholder","ce2220ca26e48effa90adc6f44d905b06b34195268fd9dccdee315cae0a4d7b3"
"Guardian confirms authority and consents to necessary processing (under 18 only).","पालक अधिकाराची पुष्टी करतो आणि आवश्यक प्रक्रियेस संमती देतो (फक्त 18 वर्षाखालील).","अभिभावक प्राधिकार की पुष्टि करता है और आवश्यक प्रसंस्करण के लिए सहमति देता है (केवल 18 वर्ष से कम)।","translate","sagarbora91","1","www/modules/service/index.html","1861","element:label","23f2b784998e260ea3966fbe81f753b0a5f2b728fd4e8469c2460f3a652e1eee"
"Optional: customer actively agrees to promotional WhatsApp offers, greetings and review requests. Service updates do not depend on this.","पर्यायी: ग्राहक WhatsApp च्या प्रचारात्मक ऑफर, शुभेच्छा आणि पुनरावलोकन विनंत्यांना सक्रियपणे सहमती देतो. सेवा अद्यतने यावर अवलंबून नाहीत.","वैकल्पिक: ग्राहक सक्रिय रूप से प्रचारात्मक व्हाट्सएप ऑफ़र, शुभकामनाओं और समीक्षा अनुरोधों से सहमत होता है। सेवा अद्यतन इस पर निर्भर नहीं हैं.","translate","sagarbora91","1","www/modules/service/index.html","1862","element:label","bff98064bcec465478bef6a40ff6fa90be1ed7c28ee3a6393c9ac2d8f0cd405a"
"Model / collection","मॉडेल / संकलन","मॉडल/संग्रह","translate","sagarbora91","1","www/modules/service/index.html","1882","attribute:placeholder","5f5f967ba00794a311d463891702db6fd2c64dca2de939055f4ff22533856b12"
"Serial number","अनुक्रमांक","क्रमांक","translate","sagarbora91","1","www/modules/service/index.html","1890","attribute:placeholder","f2307baf1c858f10a7594859dd7e3abae29f142ac84ab30406cdcb4ebdd1abc9"
"e.g. Stainless Steel, Gold PVD","उदा. स्टेनलेस स्टील, गोल्ड पीव्हीडी","जैसे स्टेनलेस स्टील, गोल्ड पीवीडी","translate","sagarbora91","1","www/modules/service/index.html","1894","attribute:placeholder","372f75fda1ed06ace213c48be7790256f6fffbd24ef7114cec0e224e2c840978"
"e.g. Black sunburst","उदा. काळा सूर्यप्रकाश","जैसे काली धूप","translate","sagarbora91","1","www/modules/service/index.html","1902","attribute:placeholder","89f9e45c0f14e1f5de12f67669196c4f128cfef5825253cd32f802654d45170b"
"e.g. Leather, SS bracelet","उदा. लेदर, एसएस ब्रेसलेट","जैसे चमड़ा, एसएस कंगन","translate","sagarbora91","1","www/modules/service/index.html","1906","attribute:placeholder","a6acbc6b4448272f8e494d7824885a0e261357153dbbbf615cc93158ae1314ea"
"Quartz","क्वार्ट्ज","क्वार्टज़","translate","sagarbora91","1","www/modules/service/index.html","1911","element:label","6dbfeeb207b36340969e7258f1662ee6f3dd81c7dd9520cd7f12e16f8fa3989e"
